iter	RMSE
186	0.287733119
187	0.2877076924
188	0.2876228282
189	0.2875532591
190	0.2874608864
191	0.2874196815
192	0.2872513934
193	0.2871709862
194	0.2870217581
195	0.2869244801
196	0.2868384348
197	0.2866584191
198	0.2865312099
199	0.2864969414
200	0.2864145079
201	0.2863224931
202	0.2862997165
203	0.2862243261
204	0.2861756108
205	0.2861113558
206	0.2860778086
207	0.2859852132
208	0.2858576979
209	0.2858210989
210	0.2857405465
211	0.2856886736
212	0.2856276677
213	0.2855639135
214	0.2854845218
215	0.2854577147
216	0.285317691
217	0.2853009817
218	0.2852115737
219	0.2851769429
220	0.2851526664
221	0.2850578896
222	0.2850573906
223	0.285004795
224	0.2849678875
225	0.2848945622
226	0.28483298
227	0.2848108514
228	0.2847330076
229	0.2846921335
230	0.2846363793
231	0.284596128
232	0.2845115237
233	0.284433661
234	0.284357342
235	0.2843181765
236	0.2843170313
237	0.2842314461
238	0.2841491225
239	0.284091063
240	0.2840635736
241	0.2840067434
242	0.2839687024
243	0.2839244031
244	0.2838594489
245	0.283836921
246	0.283804659
247	0.2837265775
248	0.2836892426
249	0.2836106186
250	0.2834928431
251	0.2834572683
252	0.2833829647
253	0.2833315499
254	0.2832799893
255	0.2832356476
256	0.2831667206
257	0.2831308129
258	0.283014334
259	0.2829198427
260	0.2828697026
261	0.2828654833
262	0.2828063508
263	0.2827546657
264	0.2826906305
265	0.2825614766
266	0.2824406835
267	0.2823876371
268	0.282332757
269	0.2822627298
270	0.2822430805
271	0.2821153542
272	0.2820263718
273	0.2819981621
274	0.281949967
275	0.2819422974
276	0.2818889024
277	0.2818081826
278	0.2817911385
279	0.2817888614
280	0.281705744
281	0.2816386634
282	0.2815326665
283	0.2814924436
284	0.2814460701
285	0.2813486284
286	0.2813050388
287	0.281158468
288	0.2810969007
289	0.2810676048
290	0.2810273628
291	0.2809861325
292	0.2809286507
293	0.2808898353
294	0.2808515403
295	0.2808236681
296	0.280787511
297	0.2807104107
298	0.2806150199
299	0.2805720468
300	0.2805354984
301	0.2805137648
302	0.2804581295
303	0.2804071288
304	0.2803651527
305	0.2802987769
306	0.2802786802
307	0.2802581687
308	0.2801835702
309	0.2801633071
310	0.2801403465
311	0.2800632917
312	0.2800096382
313	0.2799373335
314	0.2799085763
315	0.2798678259
316	0.2797347282
317	0.2796965106
318	0.2796530295
319	0.2795734615
320	0.2795719182
321	0.2795317452
322	0.2794672697
323	0.2794488045
324	0.2794362345
325	0.2793968684
326	0.2793397909
327	0.2792974842
328	0.2791933085
329	0.2791148544
330	0.2790528973
331	0.2789392295
332	0.2789209965
333	0.2788832145
334	0.2788650966
335	0.2788236692
336	0.2787605543
337	0.2787104637
338	0.2786266608
339	0.2785970369
340	0.2785453831
341	0.2785126506
342	0.2784480812
343	0.2784029253
344	0.2783380764
345	0.2783166654
346	0.278278364
347	0.278221213
348	0.2781599458
349	0.2781299972
350	0.2780564469
351	0.2780367447
352	0.2780056917
353	0.2779553657
354	0.2778714104
355	0.2777882205
356	0.2776846347
357	0.2776278531
358	0.2775747469
359	0.2775399231
360	0.2774761743
361	0.2774053092
362	0.2773213625
363	0.2772933026
364	0.2771896173
365	0.2771475182
366	0.2770964005
367	0.277074786
368	0.2770219559
369	0.276956303
370	0.2768563641
371	0.2767667668
372	0.2766945678
373	0.2766282108
374	0.2765810631
375	0.2765010359
376	0.2764762662
377	0.2764390095
378	0.276337466
379	0.276202902
380	0.2761754559
381	0.2761526446
382	0.2761027148
383	0.276019835
384	0.2759626806
385	0.2758729568
386	0.2758383857
387	0.2758097731
388	0.2757056294
389	0.2756685173
390	0.2755859096
391	0.2754959814
392	0.2754477032
393	0.2753818184
394	0.2752846869
395	0.2752096701
396	0.2751333909
397	0.2750690001
398	0.2750191418
399	0.2749454774
400	0.2749214115
401	0.2748489455
402	0.2747804962
403	0.2747107719
404	0.2746728861
405	0.2746238182
406	0.2745605581
407	0.2744916442
408	0.2743949438
409	0.2742961688
410	0.2742250068
411	0.2741929688
412	0.2741298669
413	0.274088207
414	0.2740548669
415	0.2739885197
416	0.2739506907
417	0.2739308188
418	0.2738579879
419	0.2737831524
420	0.2737618356
421	0.2736965023
422	0.2736395181
423	0.2735748188
424	0.273498681
425	0.2734366222
426	0.2733944999
427	0.2733022573
428	0.2732433515
429	0.2732220604
430	0.273177246
431	0.2731507289
432	0.2731076191
433	0.273063773
434	0.2730208725
435	0.2729799751
436	0.2729422631
437	0.2729198844
438	0.2728849463
439	0.2728676997
440	0.2728146708
441	0.2727762274
442	0.2727287072
443	0.2726818145
444	0.2726483167
445	0.2726239194
446	0.2725449676
447	0.2724546988
448	0.2724109611
449	0.2723554188
450	0.2723265004
451	0.2722935385
452	0.2722070481
453	0.2721344021
454	0.2720713702
455	0.2720044041
456	0.2719631577
457	0.2719151091
458	0.2718610264
459	0.2718275372
460	0.271797983
461	0.2717666658
462	0.2717165165
463	0.2716524385
464	0.2716038877
465	0.2715755869
466	0.2715226139
467	0.2714912193
468	0.2714227447
469	0.2713628701
470	0.271317857
471	0.2712653146
472	0.2711997642
473	0.2711363753
474	0.271108027
475	0.2710699706
476	0.2710082583
477	0.270979115
478	0.2709485956
479	0.270911158
480	0.2708167107
481	0.2707379804
482	0.2706958533
483	0.2705999408
484	0.270570695
485	0.2705413233
486	0.2704895268
487	0.2704224877
488	0.2703875155
489	0.270329756
490	0.270298849
491	0.2702536188
492	0.2702149079
493	0.2701836116
494	0.2701492154
495	0.2700994686
496	0.270054199
497	0.2700137237
498	0.2699888549
499	0.2699692189
500	0.269878315
501	0.2698449644
502	0.2697576331
503	0.2697055873
504	0.2696613229
505	0.269623524
506	0.2695604473
507	0.2695135091
508	0.2694632305
509	0.2694211541
510	0.2693431011
511	0.2692990817
512	0.2692870197
513	0.2692638224
514	0.2692455764
515	0.2692178548
516	0.2691796671
517	0.2691701359
518	0.2691503735
519	0.2690974165
520	0.2690785025
521	0.2690157911
522	0.2689733096
523	0.2689341185
524	0.2689032798
525	0.2688616756
526	0.268790498
527	0.2687363011
528	0.2686704672
529	0.2686280403
530	0.2685736056
531	0.2685202849
532	0.2684882402
533	0.2684484035
534	0.2684252869
535	0.2683357241
536	0.2682515341
537	0.2682360646
538	0.2681966907
539	0.2681508853
540	0.268113657
541	0.268076796
542	0.267992698
543	0.2679494422
544	0.2679029649
545	0.2678758603
546	0.2678286562
547	0.2677359723
548	0.2677066297
549	0.2676926826
550	0.2675797083
551	0.2675000288
552	0.2674692721
553	0.2674190339
554	0.26739306
555	0.2673641779
556	0.2673092032
557	0.2672904726
558	0.2672236439
559	0.2671990444
560	0.2671515767
561	0.2671321369
562	0.2670730846
563	0.2670302813
564	0.2669743535
565	0.2669069499
566	0.2668904065
567	0.2668470168
568	0.2668085372
569	0.2667846989
570	0.2667450877
571	0.2666838358
572	0.2666490088
573	0.266612793
574	0.2665804594
575	0.266562238
576	0.2665341605
577	0.2664667092
578	0.2664552215
579	0.2663888092
580	0.2663685094
581	0.2663389382
582	0.2663139669
583	0.2662619484
584	0.2662373657
585	0.2662108276
586	0.2661732732
587	0.2661317795
588	0.2660809681
589	0.2660334988
590	0.265979849
591	0.2659213081
592	0.2658628641
593	0.2658267409
594	0.2658081861
595	0.2657191556
596	0.2656909875
597	0.2656776846
598	0.2656307071
599	0.265598145
600	0.2655404648
601	0.2654942393
602	0.265452501
603	0.2654313042
604	0.2654115235
605	0.2653983254
606	0.2653830743
607	0.2653507976
608	0.2652772039
609	0.2652571985
610	0.2652149804
611	0.2651635661
612	0.2651152888
613	0.2650929225
614	0.2650571842
615	0.2650316066
616	0.2650106921
617	0.2649498408
618	0.264909633
619	0.2648649732
620	0.26483469
621	0.2647995896
622	0.2647908272
623	0.2647333045
624	0.2647143676
625	0.2646801932
626	0.2646596458
627	0.2645881518
628	0.2645476379
629	0.2645248514
630	0.2644734515
631	0.2644588165
632	0.264433152
633	0.2643967496
634	0.2643359379
635	0.2643095415
636	0.2642771724
637	0.2642324894
638	0.2641854093
639	0.2641381757
640	0.2640938812
641	0.2640556514
642	0.2640326049
643	0.2640164642
644	0.264005546
645	0.2639675608
646	0.2639294129
647	0.2638751133
648	0.2638575957
649	0.2638195194
650	0.2637815545
651	0.2637304257
652	0.263672004
653	0.2636549919
654	0.2636425973
655	0.2635976758
656	0.2635668054
657	0.2635210393
658	0.2634898061
659	0.2634408153
660	0.2634088749
661	0.2633817825
662	0.2633687644
663	0.263335405
664	0.2633055143
665	0.2632674978
666	0.2632410961
667	0.2632005476
668	0.2631691862
669	0.2630867091
670	0.2630686726
671	0.2630434752
672	0.2630074985
673	0.2629880139
674	0.2629625124
675	0.2629353785
676	0.2628820964
677	0.2628321238
678	0.2628173298
679	0.2627715028
680	0.2627570658
681	0.2627192492
682	0.2626978417
683	0.2626527363
684	0.2626222022
685	0.2626082317
686	0.262578393
687	0.2625541355
688	0.2625379819
689	0.2625144491
690	0.2624486432
691	0.2624367958
692	0.2623916917
693	0.262339375
694	0.2623225285
695	0.2622732535
696	0.2622472005
697	0.2622262629
698	0.2622176832
699	0.2621661312
700	0.2621306802
701	0.2620813364
702	0.2620431497
703	0.2620178729
704	0.2619784928
705	0.2619469824
706	0.2619123512
707	0.2618635172
708	0.2618303435
709	0.2618162813
710	0.2617702157
711	0.2617475925
712	0.2617168525
713	0.2616871203
714	0.2616392198
715	0.2615856758
716	0.2615436593
717	0.261535102
718	0.261504882
719	0.2614797122
720	0.2614353786
721	0.2614009948
722	0.2613871422
723	0.2613733118
724	0.2613322219
725	0.2612689512
726	0.2612447061
727	0.2612141726
728	0.2611791726
729	0.2611552351
730	0.2611301273
731	0.2611139769
732	0.2610781621
733	0.261049515
734	0.2610021162
735	0.2609800338
736	0.2609579609
737	0.2609038625
738	0.2608621381
739	0.2608377654
740	0.2607855312
741	0.2607681906
742	0.2607511407
743	0.2607050053
744	0.2606509924
745	0.2606030821
746	0.2605951996
747	0.2605680215
748	0.2605175388
749	0.2604905121
750	0.260452263
751	0.2604033043
752	0.260396508
753	0.2603766879
754	0.2603386435
755	0.260305343
756	0.2602677843
757	0.2602507852
758	0.2602049585
759	0.260191654
760	0.2601750831
761	0.2601520663
762	0.2601230254
763	0.2600847065
764	0.2600664315
765	0.2600215829
766	0.2600044671
767	0.2599519944
768	0.2598854984
769	0.2598693759
770	0.2598399265
771	0.2598144664
772	0.2597870385
773	0.2597664939
774	0.2597521707
775	0.2597274911
776	0.2597094937
777	0.259694871
778	0.2596775633
779	0.2596446945
780	0.2596147073
781	0.2595562496
782	0.2595227245
783	0.259498296
784	0.2594658099
785	0.2594307296
786	0.2594074402
787	0.2593552938
788	0.2592902891
789	0.2592592402
790	0.2592356992
791	0.2591869557
792	0.2591612448
793	0.2591149249
794	0.2590837728
795	0.2590764646
796	0.2590625457
797	0.2590519181
798	0.2590413933
799	0.2590099209
800	0.258989087
801	0.2589605007
802	0.2589366856
803	0.2589037674
804	0.2588680074
805	0.258851425
806	0.2588235817
807	0.2588040209
808	0.2587850312
809	0.2587734811
810	0.2587389326
811	0.258706638
812	0.2586798958
813	0.2586568527
814	0.2586333559
815	0.2586054194
816	0.258592912
817	0.2585748611
818	0.258564957
819	0.258505688
820	0.2584655718
821	0.2584378128
822	0.2584142304
823	0.2583789501
824	0.2583285554
825	0.2583112106
826	0.2582768155
827	0.2582370145
828	0.2582278431
829	0.2581879751
830	0.2581694808
831	0.2581253592
832	0.2580771307
833	0.2580455658
834	0.2580108783
835	0.2579876488
836	0.2579613374
837	0.2579386081
838	0.257920406
839	0.2578895539
840	0.2578573125
841	0.2578153587
842	0.2577982594
843	0.2577278802
844	0.2577072557
845	0.2576769288
846	0.257658503
847	0.2576205416
848	0.2575993619
849	0.2575933901
850	0.2575587778
851	0.2575431371
852	0.2575354976
853	0.2575051791
854	0.2574762531
855	0.2574204371
856	0.2573642144
857	0.2573552622
858	0.257342469
859	0.2572958619
860	0.2572415795
861	0.2572332001
862	0.2571998159
863	0.2571688479
864	0.257144255
865	0.2571243313
866	0.2571017074
867	0.2570907268
868	0.2570477104
869	0.2570158964
870	0.2569912781
871	0.256966024
872	0.2569147017
873	0.2568370402
874	0.2567998557
875	0.2567296218
876	0.2567019388
877	0.256680055
878	0.2566582259
879	0.256646972
880	0.2565975443
881	0.2565822218
882	0.2565406846
883	0.2565289691
884	0.2564957748
885	0.2564860276
886	0.2564277745
887	0.2563988004
888	0.2563539964
889	0.2563291322
890	0.2562891305
891	0.2562542412
892	0.2562334373
893	0.2561854657
894	0.2561482661
895	0.256122488
896	0.2560820244
897	0.256060471
898	0.2560393487
899	0.2560273952
900	0.2559940557
901	0.2559700126
902	0.2559520796
903	0.2559181765
904	0.255880703
905	0.2558647485
906	0.2558494585
907	0.2557977741
908	0.2557594369
909	0.2557434408
910	0.2557092827
911	0.2556870761
912	0.2556722876
913	0.2556280702
914	0.2556151921
915	0.2556010089
916	0.2555814788
917	0.2555578257
918	0.255535166
919	0.2554968773
920	0.2554617537
921	0.2554443675
922	0.2554240793
923	0.2553761664
924	0.2553636842
925	0.2553080176
926	0.2552999998
927	0.2552658694
928	0.2552200652
929	0.2551878069
930	0.2551553964
931	0.2551421488
932	0.2551148572
933	0.2550561888
934	0.2550202067
935	0.2549966478
936	0.2549416477
937	0.2549104421
938	0.2548783609
939	0.2548452337
940	0.2548009367
941	0.2547819182
942	0.2547195891
943	0.2546786801
944	0.2546391714
945	0.254608216
946	0.2545944351
947	0.2545473016
948	0.2545131762
949	0.2544888264
950	0.2544368638
951	0.2544055112
952	0.2543964295
953	0.2543528792
954	0.2543331534
955	0.2542924537
956	0.2542714751
957	0.2542350321
958	0.2541970515
959	0.2541849843
960	0.2541541121
961	0.2541185934
962	0.254094562
963	0.2540679626
964	0.254040692
965	0.2540282318
966	0.2539724467
967	0.2539498066
968	0.2539179794
969	0.2539076361
970	0.2538505464
971	0.2538278087
972	0.2538167511
973	0.2538021082
974	0.2537925197
975	0.2537675606
976	0.2537374149
977	0.253718544
978	0.2537013815
979	0.2536694835
980	0.2536519407
981	0.2536310921
982	0.2536031184
983	0.2535717487
984	0.2535549283
985	0.2535351235
986	0.2535135659
987	0.2534779548
988	0.2534478718
989	0.2534211689
990	0.2534047123
991	0.2533443697
992	0.2532998289
993	0.2532714109
994	0.2532474741
995	0.2532091562
996	0.2531770552
997	0.253158484
998	0.2531343158
999	0.2531209365
1000	0.2530801437
1001	0.2530637308
1002	0.2530270336
1003	0.2529832379
1004	0.2529752221
1005	0.2529542185
1006	0.2529371434
1007	0.2529254218
1008	0.2528703918
1009	0.2528615644
1010	0.2528043816
1011	0.2527631208
1012	0.2527035946
1013	0.2526911067
1014	0.2526822831
1015	0.2526765763
1016	0.2526270402
1017	0.2526035922
1018	0.252579091
1019	0.2525459185
1020	0.2525318449
1021	0.2524890734
1022	0.2524827932
1023	0.2524349836
1024	0.2524145156
1025	0.2523851914
1026	0.2523319251
1027	0.2523111918
1028	0.252281542
1029	0.2522388902
1030	0.2522078329
1031	0.2521664828
1032	0.2521321779
1033	0.2521053671
1034	0.2520972578
1035	0.2520651441
1036	0.2520492631
1037	0.2520357178
1038	0.2520264688
1039	0.2520007096
1040	0.2519727575
1041	0.2519630868
1042	0.2519383708
1043	0.2519224581
1044	0.2519042831
1045	0.2518762431
1046	0.2518393248
1047	0.2518161461
1048	0.2517973862
1049	0.2517515999
1050	0.2517068741
1051	0.2516946902
1052	0.2516758613
1053	0.2516309847
1054	0.2516169572
1055	0.2515886066
1056	0.2515362984
1057	0.2515139909
1058	0.2514824847
1059	0.2514507454
1060	0.2514083231
1061	0.2513780592
1062	0.2513467201
1063	0.2513321131
1064	0.2513133319
1065	0.251287968
1066	0.2512771767
1067	0.2512489636
1068	0.2512190853
1069	0.2511913434
1070	0.2511807647
1071	0.2511612029
1072	0.2511289092
1073	0.2511164887
1074	0.2510830486
1075	0.2510457482
1076	0.2510063439
1077	0.250984929
1078	0.2509714007
1079	0.2509562412
1080	0.2509324516
1081	0.2508956378
1082	0.2508795732
1083	0.2508346408
1084	0.2508006092
1085	0.2507854874
1086	0.2507661352
1087	0.2507502431
1088	0.2507386458
1089	0.2506911632
1090	0.2506489139
1091	0.2506017012
1092	0.2505714339
1093	0.2505450777
1094	0.2505296738
1095	0.250513215
1096	0.2504863365
1097	0.250432187
1098	0.2503694367
1099	0.2503435842
1100	0.2503192452
1101	0.2502968789
1102	0.2502760383
1103	0.2502455831
1104	0.2502373616
1105	0.2502168661
1106	0.2501902226
1107	0.2501520417
1108	0.2501338514
1109	0.250102969
1110	0.2500739446
1111	0.2500488912
1112	0.250014595
1113	0.2500013127
1114	0.2499880875
1115	0.2499617701
1116	0.2499026652
1117	0.2498731358
1118	0.2498441462
1119	0.2497895709
1120	0.2497705677
1121	0.2497534207
1122	0.2497103043
1123	0.2496617552
1124	0.2496229557
1125	0.2495996956
1126	0.2495632026
1127	0.2495386124
1128	0.2495027832
1129	0.2494933428
1130	0.2494702499
1131	0.2494566373
1132	0.2494317581
1133	0.2493958284
1134	0.2493863871
1135	0.2493711484
1136	0.2493338094
1137	0.2493170914
1138	0.249298589
1139	0.2492844396
1140	0.2492444455
1141	0.249228512
1142	0.249220306
1143	0.2491599407
1144	0.2491519641
1145	0.2491250288
1146	0.2490550502
1147	0.2490456187
1148	0.2490149457
1149	0.2490045241
1150	0.2489965882
1151	0.2489570161
1152	0.2489251922
1153	0.2488727842
1154	0.2488341088
1155	0.2487806674
1156	0.2487616377
1157	0.2487227135
1158	0.2487035057
1159	0.2486648588
1160	0.2486328713
1161	0.2486187742
1162	0.2485812559
1163	0.2485488724
1164	0.2485317576
1165	0.248507441
1166	0.2484742014
1167	0.2484502568
1168	0.2484303374
1169	0.2483943887
1170	0.2483681319
1171	0.2483457088
1172	0.2483134945
1173	0.2483038323
1174	0.2482805051
1175	0.2482488947
1176	0.2482094467
1177	0.2481806531
1178	0.2481696303
1179	0.2481187678
1180	0.2481057308
1181	0.2480915041
1182	0.2480646867
1183	0.2480247108
1184	0.2480166526
1185	0.2479729311
1186	0.24794781
1187	0.2479414582
1188	0.2479074716
1189	0.2478600551
1190	0.2478215851
1191	0.2478128635
1192	0.2477693272
1193	0.2477511877
1194	0.2477136963
1195	0.2476940157
1196	0.2476691513
1197	0.2476268167
1198	0.2476029892
1199	0.2475865008
1200	0.2475721413
1201	0.247560333
1202	0.2475231555
1203	0.2475044055
1204	0.2474690786
1205	0.2474418234
1206	0.2474283144
1207	0.2474176899
1208	0.2474089219
1209	0.2473809451
1210	0.2473417117
1211	0.2473265644
1212	0.2473146439
1213	0.2472980392
1214	0.2472715786
1215	0.2472430421
1216	0.2472195778
1217	0.2472020117
1218	0.2471879368
1219	0.2471589335
1220	0.2471382634
1221	0.2470936893
1222	0.2470656719
1223	0.2470285808
1224	0.2469962492
1225	0.2469894878
1226	0.2469521283
1227	0.2469391827
1228	0.2468890367
1229	0.2468419755
1230	0.2467890147
1231	0.2467758459
1232	0.2467449601
1233	0.2467177615
1234	0.2466828254
1235	0.2466581671
1236	0.2466123639
1237	0.2466072409
1238	0.2465897478
1239	0.2465751827
1240	0.2465642638
1241	0.246539958
1242	0.2465167262
1243	0.2464932055
1244	0.2464825087
1245	0.2464668437
1246	0.2464565974
1247	0.2464100063
1248	0.2463952551
1249	0.2463730034
1250	0.2463483265
1251	0.2462986899
1252	0.2462584979
1253	0.2462354341
1254	0.2461935674
1255	0.2461672055
1256	0.2461501151
1257	0.2460782435
1258	0.2460226794
1259	0.2459812068
1260	0.245954091
1261	0.2459336435
1262	0.2459194785
1263	0.2458381197
1264	0.2458090876
1265	0.2458008915
1266	0.2457723248
1267	0.2457463743
1268	0.2457256699
1269	0.2457024052
1270	0.2456657597
1271	0.2456440137
1272	0.2456189691
1273	0.2456028753
1274	0.2455764825
1275	0.2455616395
1276	0.245557111
1277	0.2455320921
1278	0.2455134835
1279	0.2454784152
1280	0.2454663953
1281	0.2454602786
1282	0.2454422386
1283	0.245428636
1284	0.245399901
1285	0.2453897649
1286	0.2453519077
1287	0.2453258409
1288	0.2452728881
1289	0.2452608921
1290	0.2452344979
1291	0.2451993174
1292	0.2451881408
1293	0.2451364419
1294	0.245114526
1295	0.2450993873
1296	0.245080796
1297	0.2450493338
1298	0.2450247068
1299	0.2450136982
1300	0.2449966305
1301	0.244975714
1302	0.2449532533
1303	0.2449398292
1304	0.2449014615
1305	0.2448858823
1306	0.2448828622
1307	0.244866722
1308	0.244826976
1309	0.2447720597
1310	0.2447518722
1311	0.2447413326
1312	0.2447125969
1313	0.2446796156
1314	0.2446520782
1315	0.2446450742
1316	0.2446347366
1317	0.2446086012
1318	0.2445841
1319	0.2445355457
1320	0.2445216122
1321	0.2444940855
1322	0.2444629058
1323	0.2444538764
1324	0.2444400852
1325	0.2444001433
1326	0.2443610995
1327	0.2443249555
1328	0.2443072385
1329	0.2442796404
1330	0.2442639237
1331	0.244247633
1332	0.2442346026
1333	0.2442079935
1334	0.2441969069
1335	0.2441628466
1336	0.2441562852
1337	0.2441497958
1338	0.2441464341
1339	0.2441187456
1340	0.2440668412
1341	0.2440467266
1342	0.2440371243
1343	0.2440130419
1344	0.2439878044
1345	0.2439552715
1346	0.2439446796
1347	0.2438740603
1348	0.2438583998
1349	0.2438178359
1350	0.2437751041
1351	0.243729496
1352	0.2437033415
1353	0.2436821837
1354	0.2436425371
1355	0.2436154446
1356	0.243594861
1357	0.2435595753
1358	0.2435293031
1359	0.2434924667
1360	0.2434577482
1361	0.2434488268
1362	0.2434141084
1363	0.2434049454
1364	0.2433477505
1365	0.2433272384
1366	0.2433114742
1367	0.2432869931
1368	0.243239885
1369	0.2432125883
1370	0.2431919664
1371	0.2431625581
1372	0.2431395835
1373	0.243117557
1374	0.2431053159
1375	0.2430984135
1376	0.2430947595
1377	0.2430877519
1378	0.2430534866
1379	0.2430287509
1380	0.2430027575
1381	0.2429648342
1382	0.2429348207
1383	0.2429098037
1384	0.242886159
1385	0.2428555524
1386	0.2428225157
1387	0.2427541374
1388	0.2427491934
1389	0.2427212988
1390	0.2427052547
1391	0.2426966659
1392	0.2426411372
1393	0.2426052391
1394	0.2425749597
1395	0.2425509471
1396	0.2425344512
1397	0.2425231591
1398	0.2425064102
1399	0.2424845678
1400	0.2424706227
1401	0.2424436534
1402	0.2424365123
1403	0.2423800611
1404	0.2423682447
1405	0.2423619674
1406	0.2423347707
1407	0.2423161458
1408	0.2423024801
1409	0.242282871
1410	0.2422682824
1411	0.2422505997
1412	0.2422453872
1413	0.2422145895
1414	0.2421910557
1415	0.242169016
1416	0.242134268
1417	0.2421219399
1418	0.2421083709
1419	0.2420838987
1420	0.2420518986
1421	0.2420391647
1422	0.242027086
1423	0.2419851352
1424	0.2419616988
1425	0.2419497814
1426	0.2419364848
1427	0.2419262321
1428	0.2419202344
1429	0.2418684157
1430	0.2418449571
1431	0.2418385572
1432	0.241815726
1433	0.2418059178
1434	0.2418038422
1435	0.2417762761
1436	0.2417462007
1437	0.2417039731
1438	0.2416806649
1439	0.2416490615
1440	0.241638779
1441	0.2416255985
1442	0.2416146972
1443	0.2415925733
1444	0.2415808269
1445	0.2415620511
1446	0.2415290207
1447	0.2415100047
1448	0.2414972893
1449	0.2414790489
1450	0.2414536204
1451	0.2414397272
1452	0.2414084076
1453	0.2413908457
1454	0.2413782904
1455	0.2413631197
1456	0.241347772
1457	0.2413354417
1458	0.2413202701
1459	0.241313908
1460	0.2412806205
1461	0.2412432601
1462	0.2412369925
1463	0.2411997007
1464	0.2411803332
1465	0.2411723346
1466	0.2411557169
1467	0.2411488957
1468	0.2411373415
1469	0.2411089936
1470	0.2410716611
1471	0.2410558859
1472	0.241029644
1473	0.2409873984
1474	0.2409711024
1475	0.240959615
1476	0.2409027142
1477	0.240878583
1478	0.2408657112
1479	0.2408456964
1480	0.2408306627
1481	0.2408146669
1482	0.2407895996
1483	0.2407610554
1484	0.2407387223
1485	0.2407095682
1486	0.240684241
1487	0.2406430122
1488	0.2406032676
1489	0.2405888945
1490	0.2405667988
1491	0.240558819
1492	0.2405289101
1493	0.2405070034
1494	0.2404886501
1495	0.2404571102
1496	0.2404452801
1497	0.2404297712
1498	0.2403857744
1499	0.2403527671
1500	0.2402761469
1501	0.2402364866
1502	0.2401995338
1503	0.2401929656
1504	0.240183771
1505	0.2401684644
1506	0.2401594307
1507	0.2401479898
1508	0.2401352738
1509	0.2400881719
1510	0.2400725441
1511	0.2400345547
1512	0.2400192755
