"learn","iteration","passed_time","remaining_time","test"
0.2704895268,486,61.54013411,191.1914228,0.2859630016,
0.2704224877,487,61.66622015,191.0641903,0.2859597087,
0.2703875155,488,61.81738203,191.0144463,0.2859506846,
0.270329756,489,61.98954985,191.029021,0.2859339868,
0.270298849,490,62.12880965,190.9416981,0.2859182817,
0.2702536188,491,62.25203397,190.8050147,0.2859040387,
0.2702149079,492,62.38892329,190.710157,0.2858966978,
0.2701836116,493,62.53192468,190.6337623,0.2858893517,
0.2701492154,494,62.65881437,190.5081124,0.2858858883,
0.2700994686,495,62.77874498,190.3613558,0.2858724946,
0.270054199,496,62.93692024,190.3303644,0.2858620204,
0.2700137237,497,63.08751491,190.2759988,0.2858569252,
0.2699888549,498,63.20090452,190.1093341,0.2858669525,
0.2699692189,499,63.33026479,189.9907944,0.2858592098,
0.269878315,500,63.44808273,189.8376767,0.2858553268,
0.2698449644,501,63.58274686,189.7349697,0.2858429426,
0.2697576331,502,63.70232646,189.587242,0.2858105496,
0.2697055873,503,63.83036742,189.4647414,0.2858099899,
0.2696613229,504,63.96296308,189.3557026,0.2857938125,
0.269623524,505,64.12421796,189.331189,0.2857850336,
0.2695604473,506,64.2433089,189.1819728,0.2857852553,
0.2695135091,507,64.380957,189.0873777,0.2857790101,
0.2694632305,508,64.5044753,188.9512233,0.2857698048,
0.2694211541,509,64.63431706,188.833593,0.2857543055,
0.2693431011,510,64.76562043,188.7201738,0.2857052291,
0.2692990817,511,64.89516632,188.6015771,0.2857042085,
0.2692870197,512,65.0272888,188.4904063,0.2857012251,
0.2692638224,513,65.17573083,188.4263346,0.2856895622,
0.2692455764,514,65.31453998,188.334159,0.2856862491,
0.2692178548,515,65.44142238,188.2075016,0.2856790695,
0.2691796671,516,65.57055619,188.0873014,0.2856698088,
0.2691701359,517,65.71334796,188.0061422,0.2856705937,
0.2691503735,518,65.84043728,187.8799376,0.2856611904,
0.2690974165,519,65.95625777,187.7216567,0.2856523437,
0.2690785025,520,66.11078007,187.6734045,0.2856524393,
0.2690157911,521,66.26678308,187.6289375,0.2856450249,
0.2689733096,522,66.40283591,187.5277029,0.2856223223,
0.2689341185,523,66.51358662,187.3550646,0.2856247451,
0.2689032798,524,66.63883679,187.2233986,0.2856215756,
0.2688616756,525,66.75749839,187.073294,0.2856105209,
0.268790498,526,66.88084608,186.9364066,0.2855868173,
0.2687363011,527,67.00242334,186.7946348,0.2855628957,
0.2686704672,528,67.16636651,186.770747,0.2855464413,
0.2686280403,529,67.29861759,186.6584299,0.2855367429,
0.2685736056,530,67.41861214,186.5121304,0.2855183621,
0.2685202849,531,67.53939778,186.3681127,0.2854975608,
0.2684882402,532,67.65169001,186.2008053,0.2854966561,
0.2684484035,533,67.7772095,186.0700171,0.2854781158,
0.2684252869,534,67.90358424,185.9415905,0.2854732248,
0.2683357241,535,68.03415304,185.824627,0.2854099639,
0.2682515341,536,68.16363306,185.7046465,0.2853913763,
0.2682360646,537,68.30241787,185.6099162,0.2853860267,
0.2681966907,538,68.42639783,185.4748928,0.2853678531,
0.2681508853,539,68.56416044,185.3771745,0.285353624,
0.268113657,540,68.66593838,185.1822627,0.2853458768,
0.268076796,541,68.80248408,185.081221,0.2853387739,
0.267992698,542,68.9316099,184.9601393,0.2853024421,
0.2679494422,543,69.06258487,184.8439771,0.2852938672,
0.2679029649,544,69.1851139,184.7052123,0.2852808725,
0.2678758603,545,69.32881987,184.6229013,0.2852722962,
0.2678286562,546,69.46378161,184.5171384,0.2852651451,
0.2677359723,547,69.58293131,184.3693727,0.2852525073,
0.2677066297,548,69.72512244,184.2826096,0.2852509024,
0.2676926826,549,69.85318038,184.1583846,0.2852494793,
0.2675797083,550,69.98306001,184.0389364,0.2852151323,
0.2675000288,551,70.10306297,183.893542,0.2851937477,
0.2674692721,552,70.2270136,183.758569,0.2851967143,
0.2674190339,553,70.378962,183.6967131,0.2851858223,
0.26739306,554,70.50623921,183.5702985,0.2851812084,
0.2673641779,555,70.62085732,183.4110035,0.2851700114,
0.2673092032,556,70.75584204,183.3046321,0.2851654847,
0.2672904726,557,70.88920554,183.1939684,0.2851563617,
0.2672236439,558,71.02425271,183.0875638,0.2851450303,
0.2671990444,559,71.13343565,182.9145488,0.2851434602,
0.2671515767,560,71.26239693,182.7924941,0.2851327118,
0.2671321369,561,71.41400874,182.7283711,0.2851296073,
0.2670730846,562,71.54203671,182.603742,0.2851119041,
0.2670302813,563,71.6636718,182.4628239,0.2851053581,
0.2669743535,564,71.79722991,182.3522565,0.2850818359,
0.2669069499,565,71.92294614,182.2217399,0.285057837,
0.2668904065,566,72.05040698,182.0956494,0.2850540514,
0.2668470168,567,72.18025152,181.9755637,0.2850341274,
0.2668085372,568,72.30685366,181.8472893,0.285023196,
0.2667846989,569,72.42973854,181.7096949,0.2850181286,
0.2667450877,570,72.59778873,181.685184,0.2850164086,
0.2666838358,571,72.71212584,181.5260764,0.2850078729,
0.2666490088,572,72.84797405,181.4206963,0.28499815,
0.266612793,573,72.98251233,181.3119557,0.2849866533,
0.2665804594,574,73.11707581,181.2031879,0.2849876271,
0.266562238,575,73.24317902,181.0734148,0.2849789939,
0.2665341605,576,73.37019057,180.9458946,0.2849816274,
0.2664667092,577,73.5103511,180.8507254,0.2849581509,
0.2664552215,578,73.66283967,180.7856566,0.2849552175,
0.2663888092,579,73.81018843,180.7077027,0.2849493237,
0.2663685094,580,73.91405137,180.5233027,0.2849486849,
0.2663389382,581,74.06092528,180.4439726,0.2849349095,
0.2663139669,582,74.18782366,180.3158596,0.2849363993,
0.2662619484,583,74.31020741,180.1768043,0.2849302692,
0.2662373657,584,74.43416485,180.0416124,0.2849197,
0.2662108276,585,74.54456144,179.873737,0.2849226424,
0.2661732732,586,74.71174614,179.8427552,0.2849208749,
0.2661317795,587,74.82509313,179.6820264,0.2849071172,
0.2660809681,588,74.95421608,179.5592511,0.2848705861,
0.2660334988,589,75.0639966,179.3902292,0.2848583266,
0.265979849,590,75.18608981,179.2507623,0.2848484453,
0.2659213081,591,75.31115674,179.1184268,0.2848514121,
0.2658628641,592,75.4492135,179.0169366,0.2848343665,
0.2658267409,593,75.58880052,178.9189453,0.2848279243,
0.2658081861,594,75.77013316,178.9193901,0.2848225499,
0.2657191556,595,75.91193479,178.8261014,0.28478921,
0.2656909875,596,76.05718504,178.7407548,0.2847817418,
0.2656776846,597,76.1866239,178.6181383,0.2847799435,
0.2656307071,598,76.33005404,178.5282232,0.2847614489,
0.265598145,599,76.47049669,178.4311589,0.2847425862,
0.2655404648,600,76.60729087,178.3254574,0.284738858,
0.2654942393,601,76.78520464,178.315143,0.2847384482,
0.265452501,602,76.93687039,178.2434626,0.2847308987,
0.2654313042,603,77.06852198,178.1252594,0.2847195264,
0.2654115235,604,77.22038063,178.0536049,0.2847082359,
0.2653983254,605,77.34685201,177.9232866,0.2847028138,
0.2653830743,606,77.48275275,177.8146204,0.2847008265,
0.2653507976,607,77.60029403,177.6638311,0.284692762,
0.2652772039,608,77.72959591,177.540013,0.284683659,
0.2652571985,609,77.8986325,177.50672,0.2846761929,
0.2652149804,610,78.02414402,177.3740361,0.28464865,
0.2651635661,611,78.16505754,177.276307,0.2846223561,
0.2651152888,612,78.26970941,177.0963898,0.284615198,
0.2650929225,613,78.39800876,176.970098,0.2846031695,
0.2650571842,614,78.53383851,176.8607583,0.284599766,
0.2650316066,615,78.640733,176.6863222,0.284593564,
0.2650106921,616,78.75529006,176.5292806,0.2845826801,
0.2649498408,617,78.92988891,176.5066448,0.2845700752,
0.264909633,618,79.07106674,176.408955,0.2845722299,
0.2648649732,619,79.16120829,176.1975281,0.2845670675,
0.26483469,620,79.27326587,176.0351588,0.2845547343,
0.2647995896,621,79.39589583,175.8963737,0.2845414866,
0.2647908272,622,79.51688866,175.754022,0.2845389934,
0.2647333045,623,79.62601525,175.5855721,0.2845429349,
0.2647143676,624,79.7534078,175.4574972,0.2845418663,
0.2646801932,625,79.8859547,175.3407376,0.2845370725,
0.2646596458,626,80.0484949,175.2896069,0.2845247184,
0.2645881518,627,80.16929107,175.1469225,0.2845127925,
0.2645476379,628,80.30437784,175.0354563,0.2845013469,
0.2645248514,629,80.42577824,174.8941527,0.2845013693,
0.2644734515,630,80.5593199,174.7792535,0.2844954952,
0.2644588165,631,80.67841572,174.6330264,0.2844907765,
0.264433152,632,80.81000472,174.5138649,0.2844948977,
0.2643967496,633,80.93502173,174.3805042,0.284481283,
0.2643359379,634,81.08445098,174.2996466,0.2844636375,
0.2643095415,635,81.2374345,174.226196,0.2844597588,
0.2642771724,636,81.37783051,174.125562,0.2844614254,
0.2642324894,637,81.50798393,174.0029375,0.2844253944,
0.2641854093,638,81.63676364,173.8773636,0.2844081878,
0.2641381757,639,81.77248564,173.766532,0.2844042972,
0.2640938812,640,81.90266916,173.6438805,0.2843892898,
0.2640556514,641,82.02662895,173.5080407,0.2843799812,
0.2640326049,642,82.18592688,173.4468161,0.2843731651,
0.2640164642,643,82.32232136,173.3370617,0.2843645676,
0.264005546,644,82.45949989,173.2288719,0.2843613498,
0.2639675608,645,82.59232932,173.1114766,0.284345114,
0.2639294129,646,82.75194795,173.050055,0.2843335975,
0.2638751133,647,82.8767521,172.9156927,0.2843273746,
0.2638575957,648,83.00015252,172.7784377,0.2843213463,
0.2638195194,649,83.11976482,172.6333577,0.2843157354,
0.2637815545,650,83.27714819,172.5666251,0.2843139383,
0.2637304257,651,83.40388296,172.4362488,0.2843147116,
0.263672004,652,83.5321949,172.3091371,0.2843157306,
0.2636549919,653,83.66179842,172.1846799,0.2843120318,
0.2636425973,654,83.79165542,172.0607275,0.2843109119,
0.2635976758,655,83.91971733,171.9330794,0.2842968285,
0.2635668054,656,84.04296142,171.7955817,0.284278728,
0.2635210393,657,84.16595324,171.6576128,0.2842867946,
0.2634898061,658,84.34223133,171.6281217,0.2842875023,
0.2634408153,659,84.47087849,171.5014806,0.2842815199,
0.2634088749,660,84.59853816,171.372833,0.2842779275,
0.2633817825,661,84.71805312,171.2277267,0.2842750244,
0.2633687644,662,84.85166835,171.1111321,0.2842709772,
0.263335405,663,84.96905543,170.9618344,0.2842616445,
0.2633055143,664,85.10759017,170.855087,0.284263219,
0.2632674978,665,85.22440054,170.7047302,0.2842566452,
0.2632410961,666,85.36924696,170.610504,0.2842556508,
0.2632005476,667,85.52430446,170.5364873,0.2842583982,
0.2631691862,668,85.6679275,170.4394791,0.2842532865,
0.2630867091,669,85.80013643,170.3196738,0.2842269204,
0.2630686726,670,85.92565184,170.1865742,0.2842216725,
0.2630434752,671,86.04385376,170.0390443,0.2842117818,
0.2630074985,672,86.16402048,169.8954758,0.2842063333,
0.2629880139,673,86.27690062,169.7376413,0.2842014013,
0.2629625124,674,86.39305237,169.5863621,0.2841981314,
0.2629353785,675,86.58322757,169.5801676,0.2841785945,
0.2628820964,676,86.70280615,169.435469,0.2841752748,
0.2628321238,677,86.83916953,169.3235724,0.2841676608,
0.2628173298,678,86.97715175,169.2147533,0.2841644837,
0.2627715028,679,87.10435582,169.084926,0.2841526726,
0.2627570658,680,87.21790792,168.9286645,0.2841434172,
0.2627192492,681,87.3483178,168.8051068,0.2841148612,
0.2626978417,682,87.4700307,168.6647591,0.2841086372,
0.2626527363,683,87.63993365,168.6171823,0.2840823067,
0.2626222022,684,87.78305828,168.5178418,0.2840704744,
0.2626082317,685,87.90992815,168.3872385,0.2840667044,
0.262578393,686,88.03606817,168.2552511,0.284066156,
0.2625541355,687,88.15607214,168.1115794,0.2840614355,
0.2625379819,688,88.28789684,167.9904684,0.2840606188,
0.2625144491,689,88.41804635,167.866146,0.2840523363,
0.2624486432,690,88.54741445,167.7403264,0.284044356,
0.2624367958,691,88.7095833,167.6764956,0.2840443904,
0.2623916917,692,88.84601876,167.5638478,0.2840220731,
0.262339375,693,88.98785066,167.4612867,0.2840157871,
0.2623225285,694,89.14471721,167.3868431,0.2840124991,
0.2622732535,695,89.26324628,167.240335,0.2839941652,
0.2622472005,696,89.38866806,167.1067927,0.2839923055,
0.2622262629,697,89.5220736,166.9881659,0.2839908947,
0.2622176832,698,89.6679837,166.8927708,0.2839852603,
0.2621661312,699,89.82426434,166.8164909,0.2839801074,
0.2621306802,700,89.9581683,166.6985173,0.2839748441,
0.2620813364,701,90.0989874,166.5932844,0.2839639271,
0.2620431497,702,90.23666129,166.4821475,0.2839507447,
0.2620178729,703,90.3730423,166.3685552,0.2839376988,
0.2619784928,704,90.51353303,166.2624472,0.2839346445,
0.2619469824,705,90.63512467,166.1216024,0.2839289152,
0.2619123512,706,90.79474656,166.0503639,0.2839443467,
0.2618635172,707,90.93443405,165.9424983,0.2839310226,
0.2618303435,708,91.07220332,165.8310501,0.283921867,
0.2618162813,709,91.20089575,165.7030359,0.2839170635,
0.2617702157,710,91.31380887,165.546413,0.2839152152,
0.2617475925,711,91.43868674,165.4115569,0.2839113487,
0.2617168525,712,91.54330434,165.240158,0.2839119139,
0.2616871203,713,91.67564326,165.1188757,0.2839007662,
0.2616392198,714,91.81982369,165.018844,0.2838932231,
0.2615856758,715,91.98172499,164.9504677,0.2838777457,
0.2615436593,716,92.10489032,164.8125164,0.2838737306,
0.261535102,717,92.20750127,164.6379062,0.283872873,
0.261504882,718,92.34041527,164.5174853,0.283867963,
0.2614797122,719,92.4730813,164.396589,0.283873329,
0.2614353786,720,92.61065342,164.284363,0.2838808859,
0.2614009948,721,92.75900575,164.1911487,0.2838696352,
0.2613871422,722,92.95736774,164.1861115,0.2838692592,
0.2613733118,723,93.11882285,164.1154944,0.2838668389,
0.2613322219,724,93.2598238,164.0086557,0.2838498471,
0.2612689512,725,93.40736772,163.9132045,0.2838304285,
0.2612447061,726,93.54254292,163.795952,0.2838259226,
0.2612141726,727,93.67948635,163.6817399,0.2838247182,
0.2611791726,728,93.80999489,163.5562462,0.2838264636,
0.2611552351,729,93.94331568,163.4356314,0.2838258756,
0.2611301273,730,94.12793922,163.4040422,0.2838146227,
0.2611139769,731,94.2540351,163.270651,0.2838136042,
0.2610781621,732,94.39506937,163.1631008,0.2838084243,
0.261049515,733,94.56531751,163.1058474,0.2838045707,
0.2610021162,734,94.71267119,163.0088831,0.283802677,
0.2609800338,735,94.8457942,162.8873422,0.2837939459,
0.2609579609,736,94.961806,162.7364464,0.2837989918,
0.2609038625,737,95.10987685,162.6404669,0.2837828484,
0.2608621381,738,95.51405955,162.9813655,0.2837748211,
0.2608377654,739,95.65014748,162.8637646,0.2837686232,
0.2607855312,740,95.7896231,162.7518697,0.2837327622,
0.2607681906,741,95.93010966,162.6416145,0.2837267852,
0.2607511407,742,96.06735357,162.525792,0.2837284625,
0.2607050053,743,96.18296003,162.3733841,0.2837290284,
0.2606509924,744,96.29897246,162.221759,0.2837150564,
0.2606030821,745,96.45499174,162.1374794,0.2837092247,
0.2605951996,746,96.58846019,162.0151815,0.2837064744,
0.2605680215,747,96.71633597,161.8834928,0.2837012961,
0.2605175388,748,96.8489775,161.7597742,0.2836805524,
0.2604905121,749,96.94011733,161.5668622,0.2836816376,
0.260452263,750,97.06410294,161.4288476,0.2836755294,
0.2604033043,751,97.18798107,161.290692,0.2836572015,
0.260396508,752,97.32241188,161.17005,0.2836543251,
0.2603766879,753,97.44615992,161.0317178,0.2836518304,
0.2603386435,754,97.63247371,160.9965957,0.283640753,
0.260305343,755,97.76337847,160.8698979,0.283643437,
0.2602677843,756,97.91206051,160.7723794,0.2836473374,
0.2602507852,757,98.04827188,160.6542924,0.2836445108,
0.2602049585,758,98.18940405,160.5442035,0.2836380789,
0.260191654,759,98.32906027,160.4316246,0.2836383595,
0.2601750831,760,98.4519929,160.2917467,0.2836362323,
0.2601520663,761,98.62705055,160.2365992,0.2836372358,
0.2601230254,762,98.78139928,160.1475634,0.2836348483,
0.2600847065,763,98.9121592,160.0201947,0.28362713,
0.2600664315,764,99.02793035,159.8686196,0.2836236768,
0.2600215829,765,99.16239371,159.7472504,0.2836314834,
0.2600044671,766,99.28904393,159.613287,0.2836310642,
0.2599519944,767,99.41769784,159.482557,0.2836207486,
0.2598854984,768,99.56304088,159.3785479,0.2836190622,
0.2598693759,769,99.73599532,159.318538,0.2836144964,
0.2598399265,770,99.88455794,159.2193537,0.2836052573,
0.2598144664,771,100.0287729,159.1131258,0.2835992749,
0.2597870385,772,100.1684751,158.9996363,0.2835958654,
0.2597664939,773,100.2924225,158.8611241,0.2835917126,
0.2597521707,774,100.396394,158.6910745,0.283588205,
0.2597274911,775,100.5288262,158.5660867,0.2835775631,
0.2597094937,776,100.6522594,158.4269154,0.2835787725,
0.259694871,777,100.8225476,158.3613794,0.2835758934,
0.2596775633,778,100.9764287,158.2698581,0.2835698001,
0.2596446945,779,101.1130584,158.151194,0.2835535226,
0.2596147073,780,101.2254631,157.9946729,0.2835525,
0.2595562496,781,101.3656783,157.8815808,0.2835382291,
0.2595227245,782,101.4908577,157.7450496,0.2835303614,
0.259498296,783,101.6062258,157.5933297,0.283524274,
0.2594658099,784,101.7485096,157.4833621,0.2835199724,
0.2594307296,785,101.9086739,157.4009289,0.2835076538,
0.2594074402,786,102.0455198,157.2823578,0.2835058998,
0.2593552938,787,102.1825694,157.1640534,0.2834893021,
0.2592902891,788,102.2976331,157.0119565,0.2834843459,
0.2592592402,789,102.437716,156.8982738,0.283477989,
0.2592356992,790,102.5688488,156.7708448,0.2834656277,
0.2591869557,791,102.7022122,156.6468085,0.2834647191,
0.2591612448,792,102.8254435,156.5073269,0.2834585593,
0.2591149249,793,102.9963673,156.4403262,0.2834299998,
0.2590837728,794,103.1586754,156.3600049,0.2834264472,
0.2590764646,795,103.2883742,156.230154,0.2834246326,
0.2590625457,796,103.4359038,156.1272175,0.2834247744,
0.2590519181,797,103.5644482,155.9955723,0.2834218242,
0.2590413933,798,103.68302,155.848945,0.2834216208,
0.2590099209,799,103.7903922,155.6855883,0.2834166729,
0.258989087,800,103.929895,155.5704671,0.2834207418,
0.2589605007,801,104.0956395,155.494484,0.2834294349,
0.2589366856,802,104.2335751,155.3768237,0.2834262814,
0.2589037674,803,104.364288,155.2483688,0.2834066616,
0.2588680074,804,104.5065761,155.1370912,0.2834010736,
0.258851425,805,104.6333254,155.0027178,0.2833971953,
0.2588235817,806,104.7641044,154.8743203,0.2833997993,
0.2588040209,807,104.8919572,154.7416003,0.2833949694,
0.2587850312,808,105.0108307,154.5956728,0.2833884151,
0.2587734811,809,105.1804748,154.5244012,0.2833855356,
0.2587389326,810,105.3221589,154.4118952,0.2833795015,
0.258706638,811,105.4572009,154.2895993,0.2833833106,
0.2586798958,812,105.5913361,154.1659483,0.2833768526,
0.2586568527,813,105.7161386,154.0286737,0.2833733942,
0.2586333559,814,105.829886,153.8753557,0.2833618873,
0.2586054194,815,105.9672187,153.7563566,0.2833545837,
0.258592912,816,106.0735211,153.5923812,0.2833564121,
0.2585748611,817,106.206517,153.4671187,0.2833499099,
0.258564957,818,106.3647898,153.3782866,0.2833482395,
0.258505688,819,106.4853939,153.235079,0.2833273861,
0.2584655718,820,106.6175404,153.1085019,0.2833245806,
0.2584378128,821,106.7618445,152.9993343,0.2833249997,
0.2584142304,822,106.9033968,152.8861458,0.283313158,
0.2583789501,823,107.0303488,152.7520511,0.2833098293,
0.2583285554,824,107.121398,152.5668395,0.283296669,
0.2583112106,825,107.2396141,152.4204685,0.2832964582,
0.2582768155,826,107.4114354,152.350198,0.2832975895,
0.2582370145,827,107.5541628,152.238501,0.2832968956,
0.2582278431,828,107.6842021,152.1088066,0.2832940012,
0.2581879751,829,107.8098252,151.9728861,0.2832840846,
0.2581694808,830,107.9548994,151.8643531,0.2832783287,
0.2581253592,831,108.0860041,151.7361212,0.2832780898,
0.2580771307,832,108.2409817,151.6413274,0.2832836983,
0.2580455658,833,108.3813034,151.525899,0.2832775468,
0.2580108783,834,108.566503,151.4730251,0.2832607515,
0.2579876488,835,108.7142078,151.3676291,0.2832624541,
0.2579613374,836,108.8276106,151.2144697,0.2832586504,
0.2579386081,837,108.9703244,151.1020489,0.2832497663,
0.257920406,838,109.1308908,151.0142601,0.283247674,
0.2578895539,839,109.2721362,150.8996167,0.2832381106,
0.2578573125,840,109.4225867,150.7975958,0.2832257717,
0.2578153587,841,109.6000314,150.7325848,0.2832195645,
0.2577982594,842,109.761802,150.6457947,0.2832145978,
0.2577278802,843,109.8914008,150.5147622,0.2831999492,
0.2577072557,844,110.0137922,150.3738817,0.2831951905,
0.2576769288,845,110.1478376,150.2489415,0.2831899238,
0.257658503,846,110.269173,150.1066783,0.2831884587,
0.2576205416,847,110.396639,149.9727926,0.2831919548,
0.2575993619,848,110.5369837,149.8563819,0.2831871581,
0.2575933901,849,110.7050212,149.7773816,0.2831855385,
0.2575587778,850,110.8470642,149.6630749,0.2831696812,
0.2575431371,851,110.9839175,149.5417104,0.2831687372,
0.2575354976,852,111.1240133,149.4246698,0.2831653174,
0.2575051791,853,111.2440498,149.280657,0.2831584902,
0.2574762531,854,111.3682069,149.1422186,0.283157267,
0.2574204371,855,111.4977359,149.0109928,0.2831512376,
0.2573642144,856,111.6267681,148.8791085,0.2831526817,
0.2573552622,857,111.7764058,148.7746567,0.2831510151,
0.257342469,858,111.9225046,148.665399,0.283150723,
0.2572958619,859,112.0442232,148.5237377,0.2831361864,
0.2572415795,860,112.1671798,148.3837605,0.2831349834,
0.2572332001,861,112.2805798,148.2312063,0.2831344046,
0.2571998159,862,112.4035491,148.0913504,0.2831261873,
0.2571688479,863,112.5247537,147.9492132,0.2831161572,
0.257144255,864,112.6367171,147.7949988,0.2831103661,
0.2571243313,865,112.7508775,147.6437587,0.2830997755,
0.2571017074,866,112.9225357,147.5677428,0.2830920695,
0.2570907268,867,113.0276997,147.4047881,0.2830927127,
0.2570477104,868,113.1569593,147.2733268,0.2830752538,
0.2570158964,869,113.2949756,147.1532442,0.2830712874,
0.2569912781,870,113.4102831,147.0036849,0.2830686317,
0.256966024,871,113.5460453,146.8806641,0.2830677357,
0.2569147017,872,113.6765757,146.75086,0.2830741782,
0.2568370402,873,113.8081829,146.6224416,0.2830693542,
0.2567998557,874,113.938993,146.4929909,0.2830551235,
0.2567296218,875,114.118518,146.4260437,0.2830396911,
0.2567019388,876,114.2578096,146.3073207,0.2830305069,
0.256680055,877,114.3826058,146.170027,0.2830270118,
0.2566582259,878,114.5004287,146.0238687,0.2830185196,
0.256646972,879,114.6276432,145.8897277,0.2830164595,
0.2565975443,880,114.7531666,145.7534545,0.2830164804,
0.2565822218,881,114.8906531,145.6323698,0.283015811,
0.2565406846,882,115.0169469,145.4970891,0.2830111714,
0.2565289691,883,115.2118132,145.4483977,0.2830100869,
0.2564957748,884,115.3443269,145.3208186,0.2830061005,
0.2564860276,885,115.49098,145.2110065,0.2830020477,
0.2564277745,886,115.6258896,145.0863756,0.2829941075,
0.2563988004,887,115.7707521,144.974185,0.2829910875,
0.2563539964,888,115.9290178,144.8786712,0.2829684643,
0.2563291322,889,116.0643937,144.7544686,0.2829539428,
0.2562891305,890,116.2391251,144.6792253,0.2829448384,
0.2562542412,891,116.37757,144.5586856,0.2829483106,
0.2562334373,892,116.5031582,144.4221682,0.2829443469,
0.2561854657,893,116.5996529,144.2496825,0.2829428281,
0.2561482661,894,116.7357258,144.1262313,0.2829344576,
0.256122488,895,116.8598684,143.9880521,0.2829285653,
0.2560820244,896,116.9946844,143.8630288,0.2829000095,
0.256060471,897,117.1272494,143.7352214,0.2828951449,
0.2560393487,898,117.3082462,143.6667176,0.2828953823,
0.2560273952,899,117.4652225,143.5686053,0.2828909907,
0.2559940557,900,117.607826,143.4528311,0.282882925,
0.2559700126,901,117.7394285,143.3236059,0.2828780154,
0.2559520796,902,117.8567638,143.1770431,0.2828774856,
0.2559181765,903,117.9788648,143.0363228,0.2828768617,
0.255880703,904,118.1070079,142.9029543,0.2828706489,
0.2558647485,905,118.2162551,142.7467804,0.2828712958,
0.2558494585,906,118.3694483,142.6436681,0.2828585205,
0.2557977741,907,118.5328549,142.5527286,0.2828506419,
0.2557594369,908,118.668272,142.428036,0.2828442585,
0.2557434408,909,118.7777996,142.2723095,0.2828484796,
0.2557092827,910,118.9134896,142.1479585,0.2828407904,
0.2556870761,911,119.0240654,141.9936218,0.2828390991,
0.2556722876,912,119.1496097,141.8572023,0.2828374756,
0.2556280702,913,119.2867407,141.7345737,0.2828288957,
0.2556151921,914,119.4067331,141.5915906,0.2828252769,
0.2556010089,915,119.5971844,141.5320392,0.2828174061,
0.2555814788,916,119.7376793,141.4132025,0.2828200578,
0.2555578257,917,119.8734632,141.288766,0.2828159486,
0.255535166,918,119.9976948,141.150716,0.2828195161,
0.2554968773,919,120.1158885,141.0056082,0.2828259921,
0.2554617537,920,120.2598365,140.8907313,0.282810208,
0.2554443675,921,120.3905905,140.760365,0.2828008267,
0.2554240793,922,120.5630587,140.6786719,0.2828030378,
0.2553761664,923,120.7372257,140.5987607,0.2827953192,
0.2553636842,924,120.8612367,140.4603561,0.282794033,
0.2553080176,925,121.0092085,140.3497732,0.2827853724,
0.2552999998,926,121.1320974,140.2100761,0.2827840479,
0.2552658694,927,121.2622869,140.0788486,0.2827814354,
0.2552200652,928,121.3865622,139.9408053,0.2827590668,
0.2551878069,929,121.5246553,139.8186895,0.2827595514,
0.2551553964,930,121.7044432,139.7444144,0.2827580016,
0.2551421488,931,121.8358266,139.6144451,0.2827604756,
0.2551148572,932,121.9773292,139.4960453,0.2827606954,
0.2550561888,933,122.0958493,139.3513655,0.2827534835,
0.2550202067,934,122.225702,139.2196499,0.2827377553,
0.2549966478,935,122.3579951,139.0907124,0.2827369246,
0.2549416477,936,122.4955849,138.9677767,0.2827293387,
0.2549104421,937,122.6520746,138.8662081,0.2827235996,
0.2548783609,938,122.821839,138.779522,0.2827213271,
0.2548452337,939,122.9487175,138.6442984,0.2827212762,
0.2548009367,940,123.0838432,138.5183741,0.2827105698,
0.2547819182,941,123.2189697,138.3924309,0.282711452,
0.2547195891,942,123.3457358,138.2570973,0.2827047016,
0.2546786801,943,123.4755799,138.125225,0.2826863769,
0.2546391714,944,123.612098,138.0008078,0.282680103,
0.254608216,945,123.7579888,137.8868079,0.2826741782,
0.2545944351,946,123.9135466,137.7834895,0.2826722066,
0.2545473016,947,124.0640513,137.6744535,0.2826674786,
0.2545131762,948,124.2009503,137.5502621,0.282652751,
0.2544888264,949,124.3496742,137.4391136,0.2826502967,
0.2544368638,950,124.4795103,137.3070519,0.2826331589,
0.2544055112,951,124.6127454,137.1787365,0.2826289314,
0.2543964295,952,124.7294341,137.0322325,0.282627526,
0.2543528792,953,124.8475728,136.8873806,0.2826265039,
0.2543331534,954,125.0049841,136.7855585,0.2826221689,
0.2542924537,955,125.1706272,136.6926096,0.2826195395,
0.2542714751,956,125.3050794,136.565515,0.2826194113,
0.2542350321,957,125.439635,136.4385174,0.282615815,
0.2541970515,958,125.5710437,136.3080881,0.2826115914,
0.2541849843,959,125.7474936,136.2264514,0.2826088322,
0.2541541121,960,125.9004925,136.119263,0.2826067722,
0.2541185934,961,126.0390326,135.9963783,0.2825943658,
0.254094562,962,126.4511236,136.1680324,0.2825990314,
0.2540679626,963,126.5557685,136.0080666,0.2826006426,
0.254040692,964,126.6797565,135.8689616,0.2825985302,
0.2540282318,965,126.7871242,135.7120978,0.2825982455,
0.2539724467,966,126.9072461,135.568961,0.2826088452,
0.2539498066,967,127.0560485,135.4564484,0.2826060342,
0.2539179794,968,127.1795913,135.3169852,0.2826005178,
0.2539076361,969,127.3005178,135.1747766,0.2825957323,
0.2538505464,970,127.4737776,135.0880712,0.2825912673,
0.2538278087,971,127.6124033,134.9645583,0.2825820179,
0.2538167511,972,127.7648095,134.8555595,0.2825757944,
0.2538021082,973,127.8968143,134.724981,0.2825737599,
